customer_id,customer_name,registration_date,customer_segment,total_orders,avg_order_value
45112520,Anamika Hayre,6/30/2024,Premium,1,499.85
30116949,Harshil Pathak,8/23/2023,Inactive,5,1535.47
16640907,Anjali Choudhary,10/5/2024,Regular,16,527.03
44174426,Girindra Nair,7/2/2024,New,20,1655.49
13939675,Edhitha Lal,4/5/2024,New,18,783.47
33394166,Dakshesh Lad,10/3/2024,New,10,282.63
45323391,Viraj Kota,3/24/2024,New,2,1008.14
71411879,Aarav Mukherjee,10/23/2024,Regular,4,1743.87
13585482,Meera Dara,7/6/2023,Inactive,20,1475.52
40434527,Liam Nigam,6/27/2024,Inactive,5,815.01
59830126,Raghav Iyengar,10/28/2024,New,14,1799.47
12622901,Januja Kaul,8/7/2024,Inactive,3,870.68
3897936,Maanav Singh,9/26/2023,Premium,14,215.16
48281892,Teerth Mukherjee,4/11/2023,New,6,1653.39
33370343,Yachana Bava,7/7/2024,Premium,20,999.04
40877127,Falak Sarraf,7/31/2023,Premium,14,757.15
75081265,Gaurav Luthra,5/4/2023,Premium,2,958.17
92118758,Yadavi Bhatt,1/3/2024,Regular,2,300.79
66766629,Harita Mander,2/22/2024,New,16,504.76
89686431,Eta Dani,8/14/2024,Regular,11,1637.7
88517890,Anvi Swaminathan,8/14/2024,Premium,10,1964.72
69761993,Udant Kade,8/6/2024,New,6,551
11562458,Parth Raghavan,11/16/2023,Regular,7,1409.32
57892837,Thomas Bail,3/22/2024,Premium,14,581.57
85474732,Waida Lanka,1/1/2024,Premium,1,941.76
62541176,Yutika Andra,8/26/2024,New,7,1691.37
31940833,Urmi Amble,7/31/2023,New,4,1515.8
76212152,Mitali Kapoor,10/11/2024,Premium,13,1767.81
42366724,Quincy Kari,7/27/2023,Inactive,20,1896.27
54619715,David Cherian,10/27/2024,Inactive,4,739.04
24896263,Nachiket Prasad,6/21/2024,Regular,13,532.9
5700842,Waida Trivedi,9/11/2024,Regular,3,514.06
73799927,Tamanna Kashyap,4/28/2023,New,4,1121.27
12867472,Ishanvi Tripathi,10/14/2024,Premium,3,1053.52
97315135,Bhavini Parikh,1/3/2024,New,19,1393.14
48150243,Ekaja Dube,11/27/2023,Regular,13,262.6
19556566,Yashica Doctor,11/1/2023,Premium,20,664.17
59240916,Ronith Murthy,8/19/2023,Inactive,6,1202.51
61002154,Ridhi Datta,6/16/2023,Regular,19,1526.04
81584486,Orinder Kurian,1/24/2024,Inactive,2,369.75
41494867,Kalpit Gulati,12/4/2023,New,15,240.17
75908967,Hemang Sama,6/3/2023,Regular,14,1095.58
38902882,Ria Dugar,3/10/2024,Inactive,17,1583.52
52048413,Keya Balakrishnan,10/4/2023,Inactive,20,1449.1
99412119,Samarth Sachar,5/24/2024,New,17,653.57
47625855,Caleb Brar,5/21/2023,New,6,515.69
19393135,Nathaniel Gokhale,6/11/2023,Regular,19,327.58
87669943,Ikshita Rajagopalan,4/2/2023,Inactive,1,1272.95
90586443,Baljiwan Pandey,8/30/2023,New,2,1637.32
15066187,Vedant Keer,3/19/2023,Regular,13,791.67
78806824,Yashawini Vasa,1/8/2024,Premium,20,1027.41
59110513,Chaaya Mody,6/16/2023,Inactive,12,1377.27
64823226,Vasudha Sheth,4/8/2023,Premium,5,614.1
49529811,Zayyan Swaminathan,5/16/2024,Regular,13,1595.6
18199057,Xalak Sahni,5/30/2023,Inactive,9,1353.93
17805991,Jhalak Rai,5/9/2024,New,10,924.9
56441247,Aashi Narula,6/2/2024,Premium,18,1667.94
91228580,Ojasvi Yadav,5/29/2024,Regular,3,330.22
35435896,Abhiram Tiwari,9/8/2023,Premium,9,338.62
6867315,Yash Lata,8/31/2024,Premium,1,1766.24
54837637,Nathaniel Som,9/1/2023,Regular,9,1525.43
76257013,Lavanya Loyal,8/2/2023,New,16,1812.15
11478478,Vedika Dugal,10/31/2023,Inactive,17,762.82
91347159,Turvi Parikh,6/23/2024,Premium,6,887.04
6982488,Vanya Sachdev,1/11/2024,New,4,1819.01
38327793,Yug Brar,5/4/2024,Inactive,12,1924.53
64722323,Harish Kant,5/14/2023,New,7,1785.47
19523856,Aryan Sood,11/2/2023,Premium,6,1084.14
8628482,Krishna Mani,12/30/2023,New,9,1726.44
58979427,Kiaan Wason,1/22/2024,Premium,3,1743.81
26716400,Yamini Dey,7/12/2023,Premium,19,1179.28
89998489,Logan Bhasin,10/26/2024,Premium,19,1297.04
15808945,Vrinda Khurana,4/10/2024,New,6,1255.9
60728956,Andrew Nigam,6/26/2023,Premium,15,1764.25
25430839,Ria Nair,9/15/2023,New,15,885.48
80935110,Oscar Bir,7/14/2023,Regular,16,1855.7
70965437,Ayush Lanka,3/22/2024,Inactive,17,1220.76
53557741,Robert Shroff,10/30/2024,Inactive,10,1753.39
12832151,Ekavir Bhalla,7/12/2023,Inactive,16,356.96
188838,Idika Basu,7/16/2024,Inactive,12,799.11
56780331,Vinaya Atwal,4/18/2024,Premium,8,903.37
43574734,Falak Magar,5/11/2024,New,5,551.29
53392567,Darika Banerjee,4/16/2024,Regular,18,398.91
20310720,Samaksh Chaudhuri,4/3/2023,Regular,9,1677.91
59427862,Hemani Lall,10/10/2024,Premium,1,1713.94
99695529,Charvi Tripathi,4/11/2023,New,12,1751.77
1134585,Bhavani Rau,2/6/2024,Regular,8,1975.21
65488134,Faqid Kar,4/28/2023,New,12,853.49
96461062,Udarsh Lal,5/29/2023,Regular,14,1612.31
57637943,Kiaan Kala,3/13/2024,Premium,13,1865.94
49371494,Zansi Banik,12/14/2023,Regular,18,701.13
75038062,Udarsh Bail,5/18/2024,New,19,1882.45
17299810,Hamsini Krish,3/4/2024,New,13,1874.42
82032191,Benjamin Bhatnagar,2/20/2024,New,17,387.14
52417972,Nisha Chadha,3/6/2024,New,1,581.78
9049965,Ishani Kalla,4/3/2024,New,3,1390.06
70420271,Ryan Ratta,12/9/2023,New,19,680.28
19536688,Parth Ramaswamy,9/19/2023,New,4,1346.03
72359843,Leena Kala,9/24/2024,Premium,18,888.43
9981089,Ikbal Hari,10/5/2023,Premium,1,402.74
62510499,Pratyush Trivedi,8/14/2024,Premium,16,510.62
34835738,Vrinda Mutti,8/13/2023,Premium,9,1210.36
9641623,Samarth Chander,9/23/2023,Premium,3,1515.02
60275891,Anmol Chandra,10/1/2024,Regular,16,1361.94
78750264,Krishna Choudhry,9/19/2024,Inactive,7,1664.82
18986315,Adweta Wason,4/5/2023,Premium,19,854.26
10945990,Frado Keer,3/25/2024,New,5,1337.11
1601161,Chanchal Thakur,5/24/2024,Inactive,1,589.31
6390687,Shivansh Dasgupta,8/23/2024,Regular,5,1340.79
63092485,Jeet Magar,6/23/2024,Premium,11,1295.42
38244021,Samaksh Oza,4/22/2024,Inactive,13,1326.66
44859592,Dhriti Koshy,10/5/2023,New,19,1283.05
87984862,Qasim Kant,11/21/2023,Premium,14,1034.45
86067293,Udarsh Gour,6/7/2023,Inactive,4,873.53
41164215,Lucky Savant,3/23/2023,Premium,15,1304.24
46025543,Rachit Chatterjee,11/25/2023,Premium,16,1273.07
33481252,Ishaan Naidu,8/18/2024,Premium,8,1438.75
68692574,Bachittar Wagle,8/7/2024,Inactive,13,1503.93
34839913,Gaurika Dayal,8/12/2024,Regular,4,1706.89
88923048,Nandini Narula,7/23/2024,Premium,4,1202.89
21201299,Ladli Hegde,5/27/2024,New,19,1488.68
34281470,Yash Johal,1/10/2024,Premium,11,1787.82
72576730,Girik Kala,2/17/2024,Regular,5,1971.67
90856813,Neha Ramaswamy,10/5/2024,Regular,13,1624.06
81500385,Upma Gokhale,11/5/2023,New,12,772.64
22974816,Ekantika Muni,1/8/2024,Premium,1,865.72
20496835,Chandresh Panchal,12/1/2023,New,17,1240.91
38549299,Ati De,8/14/2023,Regular,4,234.63
78014505,Kashish Chakraborty,4/9/2023,New,1,696.29
64940409,Yoshita Divan,9/6/2024,Inactive,9,882.89
30042971,Garima Morar,10/12/2024,Regular,8,863.9
74682740,Aarush Badami,6/17/2024,Regular,10,1507.28
84824280,Kamya Narayan,5/9/2024,Inactive,17,1752.91
85907588,Avni Rai,3/13/2024,Inactive,5,505.34
6637282,Damini Lad,10/31/2023,Inactive,15,1495.87
21432404,Darika Sharaf,2/15/2024,Inactive,17,1482.59
87954926,Yachana Mahal,2/7/2024,Premium,12,1245.07
29941225,Oviya Bhandari,6/25/2024,Premium,3,689.11
68906393,Zilmil Ranganathan,6/13/2024,Regular,13,1094.35
94486311,Ladli Mani,8/17/2023,New,16,1812.66
28221067,Ekansh Tandon,10/21/2024,Regular,6,998.95
3872421,Ladli Saran,7/6/2023,Premium,3,1468.98
77921718,Raghav Bassi,11/21/2023,Premium,3,1952.17
6187807,Jairaj Tata,8/24/2023,New,10,1962.92
96795047,Osha Desai,5/3/2024,New,15,1834.19
44198187,Charvi Lanka,3/16/2024,Regular,13,464.33
94730288,Idika Bath,7/4/2023,Regular,17,1560.64
49769532,Yashawini Barman,5/25/2023,Premium,20,1923.39
93730857,Pratyush Goyal,3/11/2024,Premium,6,1446.09
51556553,Hitesh Bakshi,2/5/2024,Premium,6,1765.93
22253483,Chandresh Hora,9/27/2023,Inactive,15,1561.12
4438410,Siya Mittal,10/17/2024,Inactive,11,1868.71
44410149,Dhruv Patel,5/18/2023,New,14,1440.46
3282647,Warda Pal,1/15/2024,Premium,18,608.27
69340015,Aryan Ravel,10/31/2023,Premium,16,1168.22
29600229,Tamanna Borde,1/14/2024,Inactive,18,1491.65
89886179,Ladli Shah,2/10/2024,Inactive,4,1298.64
12077371,Gautami Maharaj,10/9/2023,Premium,20,353.22
84216691,Ayaan Sanghvi,3/26/2023,Inactive,13,1220.9
90666073,Pratyush Dhar,12/10/2023,Inactive,20,1969.45
21577948,Madhav Johal,11/2/2023,New,17,225.6
32635818,Panini Natt,3/16/2024,Regular,12,603
98444183,Radha D’Alia,2/4/2024,Regular,11,389.36
43047341,Unnati Wali,9/19/2023,Regular,18,1086.42
52617081,Max Mander,7/31/2024,Inactive,10,996.94
60371334,Shaurya Kuruvilla,5/5/2023,Inactive,15,355.81
34425723,Vasatika Saini,9/10/2023,Regular,14,873.22
64298209,Girindra Sangha,6/15/2023,Regular,10,311.25
85518832,Alexander Sem,7/26/2023,Premium,19,205.79
42432226,Gaurang Mitra,8/3/2023,Premium,5,608.34
50953418,Samaksh Kannan,3/27/2023,Regular,11,404.6
52428250,Thomas Rai,9/11/2023,New,4,1925.08
60210778,Upasna Bhasin,4/14/2024,Regular,4,938.8
92209869,Bishakha Shah,10/3/2023,Regular,19,483.76
46828932,Balveer De,4/30/2023,Premium,4,391.22
83304462,Diya Loyal,1/26/2024,Premium,8,723.86
46875863,Charita Anne,10/14/2023,Regular,8,1118.55
36774480,Ria Jha,9/15/2024,Regular,6,1470.93
18896771,Tejas Wable,5/17/2023,Inactive,12,1906.46
89669139,Bishakha Natarajan,3/19/2023,Premium,6,1999.64
81337068,Ira Kapur,1/28/2024,Regular,10,1509.04
75082508,Omaja Bajwa,1/10/2024,Premium,10,961.81
84847500,Teerth Mohanty,8/1/2024,Inactive,9,1832.51
79942821,Tristan Pillay,9/5/2023,Premium,19,1652.35
62679120,Ekansh Padmanabhan,9/3/2024,Regular,14,1964.18
54850870,Jatin Magar,4/14/2024,New,6,894.79
50105174,Tanveer Baria,9/8/2023,Premium,11,1889.81
45700739,Luke Dar,8/7/2024,Inactive,17,509.95
25081012,Mohammed Oak,12/24/2023,New,1,963.43
57566548,Oliver Tella,5/4/2023,Regular,14,1058.02
49449238,Omaja Mukhopadhyay,6/28/2024,Inactive,4,1878.39
31156674,Aarav Jaggi,4/7/2024,Inactive,3,1552.42
50088518,Osha Lata,5/16/2023,Regular,14,509.41
75836905,Ganga Gill,12/7/2023,Inactive,4,817.25
86487478,Ojas Gour,1/9/2024,Premium,20,1241.57
93370787,Oni Sahota,10/16/2024,New,10,1810.06
16400639,Anvi Dutta,9/3/2023,Premium,5,680.48
87943214,Samar Basak,9/2/2024,Inactive,10,476.03
21409946,Ayushman Agrawal,3/22/2024,Inactive,2,1428.68
56604077,Yutika Pandit,1/11/2024,Regular,14,474.26
88571088,Keya Krishnan,10/16/2024,Inactive,10,1000.27
54099929,Devika Hans,10/22/2023,New,7,1712.59
68714053,Max Boase,7/19/2024,New,18,1474.77
5751638,Xiti Wagle,9/11/2024,New,14,1230.38
43431724,Jack Kalita,11/26/2023,New,2,813
81136091,Yuvraj Chander,3/27/2024,Regular,15,1205.96
38671747,Falan Acharya,11/5/2023,New,16,1681.18
23095784,Alka Mitra,5/30/2023,Premium,3,1470.2
91291123,Qarin Sama,2/10/2024,New,15,1952.01
10729474,Gautami Pingle,10/19/2023,New,16,417.3
96373206,Garima Magar,6/24/2023,Regular,9,1235.13
93198324,Bhavya Dutta,11/19/2023,Inactive,11,1742.23
95590889,Janani Purohit,6/23/2023,Inactive,7,582.01
85177880,Aryan Sridhar,1/27/2024,Regular,9,1823.25
10524732,Bhavna Ramesh,11/16/2023,Regular,18,1830.92
22931642,Lajita Ghosh,10/3/2024,New,18,649.19
5901440,Faris Chopra,5/16/2024,Premium,8,761.17
6617417,Pavani Talwar,10/8/2024,Inactive,20,1785.99
92306841,Dakshesh Kalita,2/9/2024,New,10,1915.85
89361574,Nakul Goyal,10/20/2023,Regular,14,315.31
93723634,Aditya Swamy,3/16/2023,Premium,4,1992.05
75490147,Parth Chad,3/17/2023,Inactive,2,497.56
45650429,Zehaan Soni,3/30/2023,Premium,12,421.21
59323931,Ridhi Yadav,8/24/2024,Inactive,14,1239.32
77397957,Sachi Dubey,2/14/2024,New,14,1913.71
23976957,Ryan Sawhney,8/31/2023,New,6,755.84
70543108,Baljiwan Sampath,9/20/2024,Regular,6,1354.97
20689141,Maya Yohannan,5/25/2024,Premium,19,995.55
72797139,Ucchal Kapoor,7/17/2023,Regular,5,492
75467328,Warhi Ravel,4/7/2023,Inactive,14,691.64
69276352,Jason Goel,5/20/2023,Inactive,2,1425.64
39876773,Hardik Sethi,10/21/2024,Premium,17,879.54
36998375,Yatin Mammen,5/29/2024,Inactive,11,1231.91
97185284,Jeevika Nayar,11/7/2023,Regular,2,1599.26
23126356,Oliver Kaur,5/29/2024,Inactive,7,1580.04
93803038,Adweta Tara,10/14/2024,Premium,11,1018.05
1697604,Arjun Deep,7/24/2023,Regular,6,1970.15
53332493,Anirudh Bose,6/30/2023,New,19,1678.4
35812567,Xalak Sood,6/25/2024,Regular,6,1313.89
74172010,Urvi Rajagopalan,5/8/2023,Inactive,3,1963.77
89157395,Tanmayi Saraf,9/28/2024,Premium,6,1782.61
79991320,Ojas Bawa,3/25/2024,New,5,537.94
15568831,David Swamy,10/6/2023,Premium,7,813.3
46563355,Zehaan Srinivasan,2/15/2024,Premium,19,463.08
9278983,Madhav Guha,2/23/2024,Inactive,17,1418.32
70168151,Akshay Dubey,9/17/2024,Regular,8,493.64
96149069,Omisha Pall,5/13/2024,Regular,19,346.93
22822088,Baghyawati Wadhwa,8/5/2023,New,11,293.88
1449273,Forum Deol,12/6/2023,New,12,1758.24
97388817,Yahvi Bala,6/16/2024,Regular,1,1161.94
18567760,Ethan Natarajan,5/28/2024,Regular,13,1933.7
12695670,Anya Borde,9/25/2023,Premium,10,910.12
33871107,Aarav Rout,11/2/2024,Inactive,8,513.07
49869358,Varenya Nigam,5/3/2024,Regular,16,1002.95
96806748,Qabil Nath,10/19/2024,New,14,1482.08
82948843,Nathan Seth,5/17/2023,Regular,13,1629.2
79866758,Chavvi Dhar,4/13/2023,Inactive,14,598.03
9335625,Falguni Sangha,7/27/2024,Premium,14,1605.95
28876580,Udant Doshi,12/18/2023,Inactive,15,476.34
91768226,Vansha Walia,11/9/2023,Regular,11,203.02
56457995,Turvi Venkataraman,1/1/2024,Inactive,6,1002.88
23844919,Jagvi Bhatt,7/25/2024,Regular,9,1890.71
81088747,Peter Wagle,6/14/2024,Regular,3,1238.99
85854265,Vasatika Naidu,6/7/2024,Premium,9,1492.09
73363613,Aradhana Bala,4/14/2023,Premium,3,400
64141971,Madhavi Jaggi,6/20/2023,Premium,11,361.98
70867736,Madhavi Nagarajan,5/29/2024,Premium,17,574.18
52678787,Zashil Salvi,1/29/2024,New,9,1444.39
27586115,Maanas Batra,11/25/2023,Inactive,1,1908.19
92404798,Gautami Dayal,3/29/2023,New,15,1130.02
55170753,Praneel Nagy,5/27/2024,Inactive,19,1414.63
19182548,Laban Kulkarni,3/22/2023,Regular,16,636.15
67701771,Gaurav Sodhi,11/14/2023,Premium,9,550.5
75828735,Yahvi Hegde,5/5/2023,New,18,1400.05
2219590,Upadhriti Sandhu,9/24/2024,Regular,20,756.84
64497538,Libni Chadha,1/5/2024,Premium,13,1338.69
48033969,Kavya Kunda,8/16/2023,Premium,1,717.51
67708491,Dalbir Kata,10/12/2024,Inactive,10,586.96
80858127,Rachana Chaudhry,8/1/2024,Premium,10,1703.39
28280172,Gaurang Dutta,6/19/2023,Premium,14,968.95
6398761,Kabir Kala,8/10/2024,Inactive,2,1701.15
69749541,Ayush Amble,6/6/2023,Premium,1,1412.58
57474553,Damini Sule,9/6/2023,Regular,1,300.82
37551429,Diya Chand,3/22/2023,Regular,6,1136.03
949062,Jackson Karpe,10/13/2023,Inactive,19,1947.14
74174956,Hemani D’Alia,9/26/2024,Regular,20,1583.4
55007963,Darika Borah,8/30/2023,New,10,1809.98
64017365,Vasatika Banerjee,5/22/2024,Premium,2,1767.76
26199489,Aarna Gola,7/15/2024,Inactive,11,479.65
7288562,Triya Singhal,6/14/2023,New,19,1982.78
78394303,Alexander Kata,7/31/2023,Inactive,1,1590.54
43518622,Pooja Gole,5/20/2024,Regular,5,512.48
60967677,Chatura Sandhu,5/3/2023,Premium,11,398.48
35144658,Tristan Gulati,1/27/2024,Premium,8,433.11
37054866,Avi Sodhi,4/30/2024,Regular,2,1503.54
3100301,Wazir Saini,6/19/2023,New,1,1530.27
62194279,Lavanya Rastogi,9/29/2023,Premium,3,1561.41
43599910,Oviya Swaminathan,10/3/2024,Premium,8,939.36
36222767,Alka Behl,5/12/2023,Inactive,7,478.18
91320466,Laban Raju,10/15/2023,Premium,8,478.45
30468930,Nirja Manda,5/24/2024,Regular,6,1449.81
45503888,Brinda Natarajan,5/18/2023,Premium,5,669.46
85340038,Faris Oza,8/17/2023,Premium,10,1430.56
13796199,Pallavi Mutti,5/4/2023,Regular,20,1016.92
10769994,Tripti Tandon,5/7/2023,Regular,10,1122.23
65406127,Anita Ganguly,6/15/2024,Premium,20,1391.48
8383197,Nikita Ravi,10/17/2023,New,16,1440.12
8384106,Urishilla Upadhyay,8/3/2023,Premium,8,1853.96
27698051,Mitesh Savant,7/30/2023,Premium,19,978.81
56352626,Liam Palan,6/29/2023,Regular,10,1574.59
41194825,Mekhala Shah,10/26/2023,Regular,19,1678.77
62526567,Chaman Karan,7/1/2023,Premium,15,1976.82
67277562,Arunima Borde,11/20/2023,Inactive,10,1951.59
48228547,Anika Baria,7/13/2024,Inactive,9,753.89
36578947,Ekansh Madan,4/8/2023,New,18,1698.54
21701991,Wazir Hari,10/5/2023,New,5,1114.5
20469626,Tanish Ghose,12/26/2023,Regular,9,1250.28
20314691,Raksha Bhattacharyya,7/17/2024,Inactive,2,282.92
91778474,Sai Raman,2/25/2024,Regular,20,280.67
83964902,Jeremiah Keer,11/10/2023,Regular,2,536.01
92455970,Bhavna Chada,6/13/2024,Inactive,10,1413.21
52001314,Libni Manda,4/14/2024,Premium,7,1081.06
72917958,Guneet Sampath,12/19/2023,New,6,1772.67
88739922,Harrison Yogi,3/27/2024,Regular,4,1563.61
59297955,Charita Mistry,2/26/2024,Premium,6,1292.83
99490786,Ayush Biswas,9/23/2023,New,15,1097.78
54877984,Ubika Basak,5/9/2023,Inactive,14,736.62
62243869,Vrishti Thakkar,9/24/2024,Premium,7,257.78
19067680,Rajata Mall,12/29/2023,New,18,410.34
61753272,Ojasvi Dash,8/20/2024,New,3,832.17
34567918,Meghana Ranganathan,10/9/2024,Inactive,13,271.49
20163931,Gautami Doshi,8/5/2024,Regular,5,404.55
69088723,Triveni Nori,10/12/2024,New,8,1050.74
27620326,Chasmum Sahni,7/17/2024,Regular,1,1126.02
71321741,Adya Virk,2/27/2024,Regular,18,1734.32
10855630,Anya Rajagopal,6/3/2024,Premium,15,1447.55
24137201,Jyoti Grewal,9/22/2024,New,2,1399.08
31776996,Bhavya Shankar,4/13/2024,New,12,872.26
48167795,Charita Kapoor,11/28/2023,New,13,1355.09
62419778,Frederick Subramaniam,8/23/2024,Premium,12,1083.95
75510747,Shaurya Luthra,3/18/2024,New,7,555.18
99406165,Yadavi Tiwari,1/12/2024,Premium,10,1465.58
84572019,Jagrati Baral,11/15/2023,Inactive,14,1067.89
70391758,Meghana Palan,6/9/2023,Premium,4,1961.01
5135207,Xalak Mittal,8/24/2023,Premium,3,1438.23
60834500,Rishi Jain,10/28/2024,Inactive,1,1111.47
96629034,Raghav Nayak,4/27/2024,Premium,10,839.31
5418547,Qushi Devi,8/27/2023,Regular,20,1693.63
32540616,Jairaj Sehgal,3/21/2024,New,5,1614.27
70798876,Amaira Sane,10/4/2024,New,16,1154.75
79895967,Hema Luthra,5/5/2024,Regular,8,1829.16
44477365,Nihal Buch,7/8/2024,Regular,18,292.43
72889295,Samuel Pal,5/7/2024,New,18,1965.81
66886852,Ubika Chand,3/24/2024,Inactive,19,1546.79
9195970,Riya Uppal,6/21/2024,New,14,517.58
60049160,Abdul Nayak,9/10/2023,New,5,911.68
61522288,Gunbir Kala,7/2/2023,New,8,283.36
90448312,Chandani Tata,5/21/2024,Inactive,10,1678.01
86748343,Faris Pillay,3/10/2024,Premium,16,1799.33
91791128,Warda Mand,3/18/2024,Regular,6,211.88
57548210,Alka Varughese,9/29/2024,Inactive,10,709.43
5369136,Yasti Wagle,9/11/2024,Regular,8,311.45
54038173,William Palan,11/24/2023,Premium,17,1914.26
67528368,Anay Rana,4/16/2023,Premium,13,1897.75
25981385,Chasmum Deol,10/7/2023,New,15,1484.06
10088428,Tara Raghavan,1/16/2024,Premium,15,806.54
57833505,Pooja Nadkarni,1/10/2024,New,5,1832.55
69416782,Gagan Goel,6/21/2024,Regular,8,646.2
2114782,Brinda Jha,5/29/2023,Premium,3,1354.66
40323385,Kai Sami,11/17/2023,Regular,9,1631.87
2414265,Ayushman Bala,10/19/2023,New,6,571.92
21626705,Ekani Dubey,11/27/2023,Premium,16,655.46
8351747,Darika Kaul,9/13/2024,Regular,7,651.7
67046342,Sanya Chacko,9/11/2023,New,6,207.69
6344788,Max Mandal,2/15/2024,Premium,9,1058.66
625395,Leena Loyal,3/27/2024,Premium,4,1794.26
33533919,Anamika Ghosh,10/22/2024,New,3,678.24
58974323,Reva Bhavsar,6/12/2024,New,20,1716.92
10686446,Onkar Ratti,7/5/2023,New,18,1566.26
5228136,Oeshi Mallick,9/30/2024,Premium,19,500.17
81046421,Jacob Narayan,5/3/2024,Inactive,6,484.37
13494314,Eesha Nadig,6/16/2023,Premium,5,1108.16
19091057,Kalpit Kohli,3/15/2024,Regular,9,1569
65963876,Vamakshi Talwar,5/20/2024,New,13,1714.99
48765625,Aradhana Ganguly,3/13/2024,Inactive,17,218
12500465,Barkha Chakrabarti,10/5/2023,Premium,14,1758.5
68703613,Praneel Bir,11/26/2023,Inactive,6,919.34
48284116,Bhanumati Pingle,2/2/2024,Inactive,17,1885.64
773410,Ladli Saha,6/25/2023,New,13,1694.79
32929817,Vedika Devi,8/26/2024,Regular,4,468.78
83298567,Vansha Kuruvilla,10/2/2024,Premium,14,763.1
97509888,Rushil Patil,6/9/2024,Inactive,6,1011.59
31324823,Utkarsh Biswas,9/16/2023,New,14,414.15
60319216,Lohit Narasimhan,8/25/2023,Premium,12,503.83
94552818,Pooja Lalla,1/14/2024,Inactive,2,1308.38
16410708,Zinal Bahri,10/14/2024,Regular,10,1843.17
84848018,Jackson Roy,6/26/2023,Regular,19,557.81
31569754,Edhitha Kumer,2/2/2024,Regular,6,845.41
31384626,Tanay Desai,6/13/2024,Regular,13,600.95
98307019,Omya Magar,10/16/2024,New,17,913.21
55733729,Aarini Singhal,7/13/2024,Premium,12,704.66
80269862,Bimala Chad,10/17/2024,Premium,3,1265.19
90586029,Aarini Ray,7/30/2024,Regular,19,1460.86
4594944,Hardik Mane,3/26/2024,Inactive,12,857.13
78209683,Edhitha Barad,2/13/2024,Premium,1,1077.22
34588087,Tanmayi Vyas,5/16/2023,New,11,1341.14
77614510,Girik Gopal,3/28/2023,Inactive,8,1877.93
35455991,Aryan Balakrishnan,4/2/2023,New,14,1984.56
99714944,Bhanumati Chauhan,10/1/2023,New,18,708.5
63870636,Darpan Bhatia,4/29/2023,Premium,1,497.93
55936462,Upkaar Mahajan,4/24/2023,New,5,338.13
211163,Hiral Baral,6/10/2024,Regular,9,1169.11
77618011,Bhavna Bath,5/16/2024,Inactive,11,454.04
82700270,Hemal Bhavsar,8/17/2024,New,10,1146.39
41181125,Bimala Samra,6/14/2023,New,3,632.74
14458150,Kamya Ratta,7/30/2024,Premium,13,321.96
68965787,Ekavir Agate,10/9/2024,Premium,19,1431.95
10951674,Anmol Lad,4/23/2023,Inactive,4,1590.36
15345667,Lila Chanda,8/29/2023,Premium,6,1574.77
8457972,Yauvani Gaba,2/4/2024,New,16,1250.35
57207678,Yashodhara Mishra,8/8/2024,New,17,1603.27
64151769,Teerth Mallick,5/2/2024,New,14,1311.86
16786161,Maya Ram,11/21/2023,Inactive,15,496.26
6992801,Yochana Nagy,6/3/2023,Premium,4,1270.33
92091019,Kai Subramanian,9/13/2023,Regular,10,1754.59
14519263,Edhitha Sawhney,6/21/2024,Premium,16,762.06
79169760,Benjamin Kant,9/12/2024,New,11,932.44
63238941,Vidhi Misra,3/11/2024,Regular,2,1374.76
9551011,Idika Chand,4/10/2023,Inactive,7,1786.78
13581527,Jhalak Kalla,6/1/2024,New,10,1614.59
57523973,Darpan Rama,9/26/2023,New,2,1647.35
68941950,Ayushman Raghavan,7/2/2024,New,8,210.86
97141762,Banjeet Goda,7/28/2024,Regular,2,1513.8
2558646,Vyanjana Dara,11/1/2024,Premium,10,920.89
61121421,Aditya Sami,1/17/2024,New,14,1760.03
23380116,Neelima Mody,5/7/2024,New,11,606.28
78961097,Irya Agarwal,4/26/2024,Inactive,16,1375.64
11202130,Zehaan Lad,11/28/2023,Premium,20,1202.1
8955057,Zashil Goyal,10/12/2024,Regular,3,1549.99
22112867,Sanaya Chakrabarti,8/2/2024,Regular,6,204.58
5607734,Riya Batta,9/1/2024,Premium,8,603.44
98016334,Krishna Char,8/19/2024,Regular,18,724.91
61024977,Krishna Manda,3/5/2024,New,18,699.89
40727086,Osha Brahmbhatt,1/5/2024,New,11,1573.7
96109948,Riya Wason,8/12/2023,Inactive,20,1879.13
71176678,Garima Tata,5/5/2024,Regular,20,669.58
16547602,Geetika Das,4/19/2023,Inactive,14,1240.96
37379797,Aashi Majumdar,8/24/2024,Inactive,6,1167.45
37926207,Pahal Chaudhary,9/2/2023,New,12,491.26
63451391,Amrita Kibe,3/26/2024,Premium,7,731.46
62629494,Anamika Bali,9/13/2024,Premium,14,1504.45
13871547,Anthony Dhawan,6/17/2023,Premium,8,200.43
1507408,Kai Gara,3/21/2024,Inactive,8,972.22
3638834,Falan Nayak,7/8/2023,Premium,16,1142.06
32054313,Jai Char,10/3/2024,Regular,2,340.15
97678578,Jagat Hayre,6/15/2024,Regular,7,1531.63
75028268,Pahal Malhotra,11/13/2023,Inactive,10,620.03
59930550,Anamika Wali,4/22/2024,Inactive,20,1680.48
23567263,Yatan Sem,8/11/2024,New,14,231.38
65570302,Onveer Parsa,10/11/2024,Inactive,19,1322.32
94529626,Gavin Kaur,12/6/2023,New,17,1907.16
